"Qualifying Name","Name of Area","FIPS","Nation","State","County","County Subdivision","Census Tract","Block Group","Place","Congressional District (116th)","State Legislative District (Upper Chamber)","State Legislative District (Lower Chamber)","Metropolitan Statistical Area/Micropolitan Statistical Area","Combined Statistical Area","2020 Housing Units","2020 Occupied Units","2020 Vacant Units","2010 Housing Units","2010 Occupied Units","2010 Vacant Units","Housing Units Change","Occupied Units Change","Vacant Units Change","Housing Units Change Percent","Occupied Units Change Percent","Vacant Units Change Percent","Housing Units Change Percent Points","Occupied Units Change Percent Points","Vacant Units Change Percent Points","2020 Total Population","White 2020","African American or Black 2020","American Indian and Alaska Native 2020","Asian 2020","Native Hawaiian and Other Pacific Islander 2020","Other 2020","Two or More Races 2020","2010 Total Population","White 2010 ","African American or Black 2010 ","American Indian and Alaska Native 2010 ","Asian 2010 ","Native Hawaiian and Other Pacific Islander 2010 ","Other 2010 ","Two or More Races 2010 ","Population Change","White Change","African American or Black Change","American Indian and Alaska Native Change","Asian Change","Native Hawaiian and Other Pacific Islander Change","Other Change","Two or More Races Change","Population Change Percent","White Change Percent","African American or Black Change Percent","American Indian and Alaska Native Change Percent","Asian Change Percent","Native Hawaiian and Other Pacific Islander Change Percent","Other Change Percent","Two or More Races Change Percent","Total Population Change Percent Points","White Change Percent Points","African American or Black Change Percent Points","American Indian and Alaska Native Change Percent Points","Asian Change Percent Points","Native Hawaiian and Other Pacific Islander Change Percent Points","Other Change Percent Points","Two or More Races Change Percent Points"
Geo_QNAME,Geo_NAME,Geo_FIPS,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CS,Geo_CT,Geo_BG,Geo_PLACE,Geo_CD,Geo_SLDUC,Geo_SLDLC,Geo_MSAMSA,Geo_CSA,SE_T015_000,SE_T015_001,SE_T015_002,SE_T016_000,SE_T016_001,SE_T016_002,SE_T017_000,SE_T017_001,SE_T017_002,SE_T018_000,SE_T018_001,SE_T018_002,SE_T019_000,SE_T019_001,SE_T019_002,SE_T005_000,SE_T005_002,SE_T005_003,SE_T005_004,SE_T005_005,SE_T005_006,SE_T005_007,SE_T005_008,SE_T006_000,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005,SE_T006_006,SE_T006_007,SE_T006_008,SE_T025_000,SE_T025_002,SE_T025_003,SE_T025_004,SE_T025_005,SE_T025_006,SE_T025_007,SE_T025_008,SE_T026_000,SE_T026_002,SE_T026_003,SE_T026_004,SE_T026_005,SE_T026_006,SE_T026_007,SE_T026_008,SE_T027_000,SE_T027_002,SE_T027_003,SE_T027_004,SE_T027_005,SE_T027_006,SE_T027_007,SE_T027_008
"Census Tract 1219, Los Angeles County, California","Census Tract 1219","06037121900","00","06","037",,"121900",,,,,,,,1092,1004,88,1072,1002,70,20,2,18,1.86567164179104,0.199600798403194,25.7142857142857,1.33226762955019E-15,-1.5287573123394,1.5287573123394,3921,912,77,95,286,1,1899,651,4110,1916,54,41,235,1,1677,186,-189,-1004,23,54,51,0,222,465,-4.5985401459854,-52.4008350730689,42.5925925925926,131.707317073171,21.7021276595745,0,13.2379248658318,250,7.105427357601E-15,-23.3586322571517,0.649916135649888,1.42528440346478,1.57629608117995,0.00117279779290625,7.62860286274357,12.0773599763207
"Census Tract 1220, Los Angeles County, California","Census Tract 1220","06037122000","00","06","037",,"122000",,,,,,,,1552,1504,48,1538,1463,75,14,41,-27,0.910273081924577,2.80246069719754,-36,6.66133814775094E-16,1.78367943372703,-1.78367943372703,5289,2773,88,67,777,6,1070,508,5446,3045,79,33,997,5,1053,234,-157,-272,9,34,-220,1,17,274,-2.88284979801689,-8.93267651888342,11.3924050632911,103.030303030303,-22.0661985957874,20,1.61443494776828,117.094017094017,-2.66453525910038E-15,-3.4830255936923,0.213224642473688,0.660830789059285,-3.61614648352754,0.0216324917735081,0.895375465553372,5.30810868835998
"Census Tract 1221.20, Los Angeles County, California","Census Tract 1221.20","06037122120","00","06","037",,"122120",,,,,,,,1092,1061,31,1132,1095,37,-40,-34,-6,-3.53356890459364,-3.10502283105023,-16.2162162162162,-3.33066907387547E-16,0.429723397921278,-0.429723397921278,4559,923,68,123,220,6,2237,982,5000,2321,48,35,256,9,2069,262,-441,-1398,20,88,-36,-3,168,720,-8.82,-60.2326583369237,41.6666666666667,251.428571428571,-14.0625,-33.3333333333333,8.11986466892218,274.809160305344,0,-26.1743320903707,0.531555165606493,1.99796007896469,-0.29438034656723,-0.0483921912700154,7.68777802149594,16.2998113621408
"Census Tract 1221.21, Los Angeles County, California","Census Tract 1221.21","06037122121","00","06","037",,"122121",,,,,,,,723,713,10,738,703,35,-15,10,-25,-2.03252032520325,1.42247510668563,-71.4285714285714,2.66453525910038E-15,3.35942156102059,-3.35942156102059,2629,581,52,47,225,5,1294,425,2833,1305,42,8,233,7,1123,115,-204,-724,10,39,-8,-2,171,310,-7.20084715848923,-55.4789272030651,23.8095238095238,487.5,-3.43347639484979,-28.5714285714286,15.2270703472841,269.565217391304,5.32907051820075E-15,-23.964585187589,0.495411023452472,1.50536583387901,0.333890219828069,-0.0569015100382561,9.58027818903896,12.1065414314288
"Census Tract 1221.22, Los Angeles County, California","Census Tract 1221.22","06037122122","00","06","037",,"122122",,,,,,,,799,789,10,660,619,41,139,170,-31,21.0606060606061,27.4636510500808,-75.609756097561,-1.77635683940025E-15,4.96055675655175,-4.96055675655175,2750,592,77,60,67,2,1605,347,2439,1261,127,30,46,1,894,80,311,-669,-50,30,21,1,711,267,12.7511275112751,-53.0531324345757,-39.3700787401575,100,45.6521739130435,100,79.5302013422819,333.75,-1.77635683940025E-15,-30.1742442878974,-2.40705207052071,0.951805881695181,0.550344776175035,0.0317268627231727,21.7092698199709,9.33814901785381
"Census Tract 1222, Los Angeles County, California","Census Tract 1222","06037122200","00","06","037",,"122200",,,,,,,,957,937,20,973,921,52,-16,16,-32,-1.64439876670093,1.73724212812161,-61.5384615384615,-6.21724893790088E-15,3.25443183294832,-3.25443183294833,4064,1112,33,126,149,4,1946,694,4141,2203,48,59,137,0,1541,153,-77,-1091,-15,67,12,4,405,541,-1.85945423810674,-49.5233772128915,-31.25,113.559322033898,8.75912408759124,,26.2816353017521,353.59477124183,-5.32907051820075E-15,-25.8375054905145,-0.347132430258582,1.67561707678354,0.357958964227515,0.0984251968503937,10.6706247492427,13.3820119336689
"Census Tract 1224.10, Los Angeles County, California","Census Tract 1224.10","06037122410","00","06","037",,"122410",,,,,,,,1252,1202,50,1137,1046,91,115,156,-41,10.1143359718558,14.9139579349904,-45.0549450549451,-8.88178419700125E-16,4.00990780626108,-4.00990780626108,3824,832,249,76,245,3,1915,504,3794,1543,209,24,128,0,1669,221,30,-711,40,52,117,3,246,283,0.790722192936215,-46.0790667530784,19.1387559808612,216.666666666667,91.40625,,14.7393648891552,128.054298642534,-2.66453525910038E-15,-18.9121559476204,1.00280833202833,1.3548699443958,3.03315574249586,0.0784518828451883,6.08794054916042,7.35492949669485
"Census Tract 1224.20, Los Angeles County, California","Census Tract 1224.20","06037122420","00","06","037",,"122420",,,,,,,,1371,1327,44,1350,1304,46,21,23,-2,1.55555555555556,1.76380368098159,-4.34782608695652,-3.46944695195361E-15,0.198071156495661,-0.198071156495664,4623,982,160,140,308,12,2310,711,5050,2165,201,15,334,1,2100,234,-427,-1183,-41,125,-26,11,210,477,-8.45544554455446,-54.6420323325635,-20.3980099502488,833.333333333333,-7.78443113772455,1100,10,203.846153846154,1.77635683940025E-15,-21.6296691317412,-0.519241930682361,2.73130687500937,0.0484790854166528,0.239769726485952,8.38339512082292,10.7459602546887
"Census Tract 1230.10, Los Angeles County, California","Census Tract 1230.10","06037123010","00","06","037",,"123010",,,,,,,,1057,1029,28,1038,986,52,19,43,-24,1.83044315992293,4.36105476673428,-46.1538461538462,-8.88178419700125E-16,2.36062728885146,-2.36062728885146,4253,846,91,88,101,6,2411,710,4580,2158,52,26,80,26,2036,202,-327,-1312,39,62,21,-20,375,508,-7.13973799126638,-60.7970342910102,75,238.461538461538,26.25,-76.9230769230769,18.4184675834971,251.485148514851,1.77635683940025E-15,-27.2260628767569,1.00429493899503,1.501442085063,0.628069372043572,-0.426608702616288,12.235247249052,12.2836179342196
"Census Tract 1230.20, Los Angeles County, California","Census Tract 1230.20","06037123020","00","06","037",,"123020",,,,,,,,804,780,24,781,741,40,23,39,-16,2.9449423815621,5.26315789473684,-40,5.77315972805081E-15,2.13656429759016,-2.13656429759015,3177,671,31,52,150,3,1792,478,3432,1558,29,35,145,5,1490,170,-255,-887,2,17,5,-2,302,308,-7.43006993006993,-56.9319640564827,6.89655172413793,48.5714285714286,3.44827586206897,-40,20.2684563758389,181.176470588235,-3.5527136788005E-15,-24.2757164145266,0.130774953721129,0.616950723183018,0.496493591394442,-0.0512589393609224,12.9904954975776,10.0922605880113
"Census Tract 1231.03, Los Angeles County, California","Census Tract 1231.03","06037123103","00","06","037",,"123103",,,,,,,,1574,1532,42,1523,1437,86,51,95,-44,3.34865397242285,6.61099512874043,-51.1627906976744,-3.5527136788005E-15,2.97838897180963,-2.97838897180963,4285,1469,234,58,409,11,1345,759,4165,2243,135,29,307,13,1220,218,120,-774,99,29,102,-2,125,541,2.88115246098439,-34.5073562193491,73.3333333333333,100,33.2247557003257,-15.3846153846154,10.2459016393443,248.165137614679,-7.105427357601E-15,-19.5711610198338,2.21961363308451,0.657280415083186,2.17397577467393,-0.0554153983647135,2.0968480741188,12.4788585212381
"Census Tract 1231.04, Los Angeles County, California","Census Tract 1231.04","06037123104","00","06","037",,"123104",,,,,,,,1615,1554,61,1605,1516,89,10,38,-28,0.623052959501558,2.5065963060686,-31.4606741573034,1.33226762955019E-15,1.76808155628213,-1.76808155628213,4309,1574,186,69,268,8,1485,719,4596,2540,177,38,251,8,1293,289,-287,-966,9,31,17,0,192,430,-6.24456048738033,-38.0314960629921,5.08474576271187,81.5789473684211,6.77290836653386,0,14.8491879350348,148.78892733564,0,-18.7372514184391,0.46537182786408,0.774493687287178,0.758269826486996,0.0115935214432682,6.32959310981266,10.3979294455449
"Census Tract 1232.03, Los Angeles County, California","Census Tract 1232.03","06037123203","00","06","037",,"123203",,,,,,,,1121,1081,40,1098,1035,63,23,46,-23,2.09471766848816,4.44444444444444,-36.5079365079365,-3.5527136788005E-15,2.16946227753323,-2.16946227753323,3508,843,182,86,134,2,1772,489,3765,1476,170,26,125,10,1772,186,-257,-633,12,60,9,-8,0,303,-6.82602921646746,-42.8861788617886,7.05882352941176,230.769230769231,7.2,-80,0,162.903225806452,3.5527136788005E-15,-15.1724004779059,0.672869146750134,1.76096828951772,0.499787244030341,-0.208591706908588,3.44803984366601,8.99932766085033
"Census Tract 1232.04, Los Angeles County, California","Census Tract 1232.04","06037123204","00","06","037",,"123204",,,,,,,,1067,1002,65,1056,993,63,11,9,2,1.04166666666667,0.906344410876133,3.17460317460317,1.38777878078145E-15,-0.125937207122773,0.125937207122774,3125,903,143,56,123,1,1480,419,3449,1495,143,24,115,7,1524,141,-324,-592,0,32,8,-6,-44,278,-9.3940272542766,-39.5986622073579,0,133.333333333333,6.95652173913043,-85.7142857142857,-2.88713910761155,197.163120567376,0,-14.4498973615541,0.429870687155697,1.09614612931284,0.601700202957379,-0.17095737895042,3.17327921136561,9.31985850971296
"Census Tract 1232.05, Los Angeles County, California","Census Tract 1232.05","06037123205","00","06","037",,"123205",,,,,,,,779,764,15,737,702,35,42,62,-20,5.69877883310719,8.83190883190883,-57.1428571428571,-3.99680288865056E-15,2.82343678967747,-2.82343678967747,2503,633,80,39,88,15,1303,345,2645,1321,64,19,76,8,1043,114,-142,-688,16,20,12,7,260,231,-5.36862003780718,-52.0817562452687,25,105.263157894737,15.7894736842105,87.5,24.928092042186,202.631578947368,-3.5527136788005E-15,-24.6536368078533,0.776504867127311,0.839793759775604,0.642435126996942,0.296823396045728,12.6246387133172,9.4734409445905
"Census Tract 1232.06, Los Angeles County, California","Census Tract 1232.06","06037123206","00","06","037",,"123206",,,,,,,,908,877,31,910,880,30,-2,-3,1,-0.21978021978022,-0.340909090909091,3.33333333333333,6.93889390390723E-16,-0.117393619596262,0.117393619596263,2857,605,75,94,100,0,1388,595,2945,1424,85,25,98,1,1168,144,-88,-819,-10,69,2,-1,220,451,-2.98811544991511,-57.5140449438202,-11.7647058823529,276,2.04081632653061,-100,18.8356164383562,313.194444444444,1.77635683940025E-15,-27.177082113868,-0.261116621196085,2.44126807359044,0.172500984981337,-0.033955857385399,8.92198769531006,15.9363978385677
"Census Tract 1233.01, Los Angeles County, California","Census Tract 1233.01","06037123301","00","06","037",,"123301",,,,,,,,1684,1633,51,1565,1504,61,119,129,-10,7.6038338658147,8.57712765957447,-16.3934426229508,-5.21804821573824E-15,0.869260015329387,-0.869260015329392,4424,1526,352,92,905,7,992,550,4559,1924,233,30,1146,3,1060,163,-135,-398,119,62,-241,4,-68,387,-2.96117569642465,-20.6860706860707,51.0729613733906,206.666666666667,-21.0296684118674,133.333333333333,-6.41509433962264,237.423312883436,-3.5527136788005E-15,-7.70856644667246,2.84583045598258,1.42152695996671,-4.68049110576342,0.0924239437362735,-0.827566401851237,8.85684259460154
"Census Tract 1233.03, Los Angeles County, California","Census Tract 1233.03","06037123303","00","06","037",,"123303",,,,,,,,950,928,22,951,919,32,-1,9,-10,-0.10515247108307,0.979325353645267,-31.25,-3.5527136788005E-15,1.04908960097404,-1.04908960097404,3091,1155,83,40,230,3,1142,438,3301,1600,102,15,262,1,1151,170,-210,-445,-19,25,-32,2,-9,268,-6.36170857315965,-27.8125,-18.6274509803922,166.666666666667,-12.2137404580153,200,-0.781928757602085,157.647058823529,7.105427357601E-15,-11.1036125147022,-0.404757594803531,0.839671830668843,-0.496031172381808,0.0667621185937107,2.07775042630435,9.02021690632065
"Census Tract 1233.04, Los Angeles County, California","Census Tract 1233.04","06037123304","00","06","037",,"123304",,,,,,,,1745,1703,42,1721,1647,74,24,56,-32,1.39453805926787,3.40012143290832,-43.2432432432432,-7.32747196252603E-15,1.89294889191164,-1.89294889191165,4518,2151,151,42,195,5,1411,563,4687,2875,161,16,218,6,1191,220,-169,-724,-10,26,-23,-1,220,343,-3.60571794324728,-25.1826086956522,-6.2111801242236,162.5,-10.5504587155963,-16.6666666666667,18.4718723761545,155.909090909091,8.88178419700125E-16,-13.730314500479,-0.0928462618718873,0.58824512773173,-0.33509373359276,-0.0173452174281798,5.81992254767763,7.76743203796246
"Census Tract 1234.10, Los Angeles County, California","Census Tract 1234.10","06037123410","00","06","037",,"123410",,,,,,,,1299,1278,21,1294,1225,69,5,53,-48,0.386398763523957,4.3265306122449,-69.5652173913043,3.99680288865056E-15,3.71567476111098,-3.71567476111097,3967,1622,110,57,228,4,1479,467,4247,2431,140,14,258,6,1191,207,-280,-809,-30,43,-30,-2,288,260,-6.59288909818696,-33.2784862196627,-21.4285714285714,307.142857142857,-11.6279069767442,-33.3333333333333,24.1813602015113,125.6038647343,-8.88178419700125E-16,-16.3530845985146,-0.52356832020515,1.10720959096915,-0.327460199815419,-0.0404443320924825,9.23925659590135,6.89809126375717
"Census Tract 1234.20, Los Angeles County, California","Census Tract 1234.20","06037123420","00","06","037",,"123420",,,,,,,,1457,1422,35,1419,1355,64,38,67,-29,2.67794221282593,4.94464944649447,-45.3125,3.99680288865056E-15,2.10802216995255,-2.10802216995255,4481,1898,111,48,311,8,1537,568,4638,2816,116,22,292,0,1206,186,-157,-918,-5,26,19,8,331,382,-3.38507977576542,-32.5994318181818,-4.31034482758621,118.181818181818,6.50684931506849,,27.4461028192372,205.376344086022,5.32907051820075E-15,-18.3592089603759,-0.0239524092861442,0.596847077676153,0.644597923348249,0.178531577772819,8.29779205748116,8.6653927333837
"Census Tract 1235.10, Los Angeles County, California","Census Tract 1235.10","06037123510","00","06","037",,"123510",,,,,,,,1750,1676,74,1623,1523,100,127,153,-26,7.82501540357363,10.0459619172685,-26,6.88338275267597E-15,1.93285802306136,-1.93285802306135,4938,2256,217,62,322,2,1538,541,4753,2639,139,35,378,2,1317,243,185,-383,78,27,-56,0,221,298,3.8922785609089,-14.5130731337628,56.1151079136691,77.1428571428572,-14.8148148148148,0,16.7805618830676,122.633744855967,2.66453525910038E-15,-9.83631492957444,1.47002294046854,0.519192031261278,-1.43201322317205,-0.00157645952244183,3.43739755676043,5.84329208377868
