Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010,PCT_SE_A03001B_002,PCT_SE_A03001B_003,PCT_SE_A03001B_004,PCT_SE_A03001B_005,PCT_SE_A03001B_006,PCT_SE_A03001B_007,PCT_SE_A03001B_008,PCT_SE_A03001B_009,PCT_SE_A03001B_010,SE_A10010_001,SE_A10010_002,SE_A10010_003,SE_A10010_004,SE_A10010_005,SE_A10010_006,SE_A10010_007,SE_A10010_008,SE_A10010_009,SE_A10010_010,PCT_SE_A10010_002,PCT_SE_A10010_003,PCT_SE_A10010_004,PCT_SE_A10010_005,PCT_SE_A10010_006,PCT_SE_A10010_007,PCT_SE_A10010_008,PCT_SE_A10010_009,PCT_SE_A10010_010,SE_B10040_001,SE_B10040_002,SE_B10040_003,PCT_SE_B10040_002,PCT_SE_B10040_003,SE_A09004B_008,SE_A09004B_001,SE_A09004B_002,SE_A09004B_003,SE_A09004B_004,SE_A09004B_005,SE_A09004B_006,SE_A09004B_007,PCT_SE_A09004B_001,PCT_SE_A09004B_002,PCT_SE_A09004B_003,PCT_SE_A09004B_004,PCT_SE_A09004B_005,PCT_SE_A09004B_006,PCT_SE_A09004B_007
"06037206202","Census Tract 2062.02, Los Angeles County, California","ACSSF","ca","140","00","0004787",,,,,"06","037",,,"206202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206202","Census Tract 2062.02",,,,782,403,364,39,193,0,0,47,0,139,51.53,46.55,4.99,24.68,0,0,6.01,0,17.77,986,107,244,0,614,0,0,21,107,25,10.85,24.75,0,62.27,0,0,2.13,10.85,2.54,1225,237,244,0,652,0,13,79,96,237,19.35,19.92,0,53.22,0,1.06,6.45,7.84,19.35,239,67,28,28.03,11.72,767,452,120,39,165,47,0,81,58.93,15.65,5.08,21.51,6.13,0,10.56
"06037206301","Census Tract 2063.01, Los Angeles County, California","ACSSF","ca","140","00","0004788",,,,,"06","037",,,"206301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206301","Census Tract 2063.01",,,,336,43,43,0,175,0,0,118,0,0,12.8,12.8,0,52.08,0,0,35.12,0,0,1032,301,529,0,25,0,136,41,275,180,29.17,51.26,0,2.42,0,13.18,3.97,26.65,17.44,1063,301,560,0,25,0,136,41,180,275,28.32,52.68,0,2.35,0,12.79,3.86,16.93,25.87,31,31,31,100,100,264,233,25,0,99,109,0,0,88.26,9.47,0,37.5,41.29,0,0
"06037206302","Census Tract 2063.02, Los Angeles County, California","ACSSF","ca","140","00","0004789",,,,,"06","037",,,"206302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206302","Census Tract 2063.02",,,,300,87,45,42,128,0,0,48,0,37,29,15,14,42.67,0,0,16,0,12.33,631,116,411,0,17,0,46,41,100,62,18.38,65.13,0,2.69,0,7.29,6.5,15.85,9.83,631,116,411,0,17,0,46,41,62,100,18.38,65.13,0,2.69,0,7.29,6.5,9.83,15.85,0,0,0,,,99,99,29,0,33,37,0,0,100,29.29,0,33.33,37.37,0,0
"06037206303","Census Tract 2063.03, Los Angeles County, California","ACSSF","ca","140","00","0004790",,,,,"06","037",,,"206303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206303","Census Tract 2063.03",,,,325,89,75,14,169,0,0,26,41,0,27.38,23.08,4.31,52,0,0,8,12.62,0,629,268,109,36,0,0,93,123,219,242,42.61,17.33,5.72,0,0,14.79,19.55,34.82,38.47,629,268,109,36,0,0,93,123,242,219,42.61,17.33,5.72,0,0,14.79,19.55,38.47,34.82,0,0,0,,,158,158,66,0,71,0,21,0,100,41.77,0,44.94,0,13.29,0
"06037207101","Census Tract 2071.01, Los Angeles County, California","ACSSF","ca","140","00","0004791",,,,,"06","037",,,"207101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207101","Census Tract 2071.01",,,,2054,1284,1148,136,159,22,0,90,55,444,62.51,55.89,6.62,7.74,1.07,0,4.38,2.68,21.62,1639,473,196,28,750,0,129,63,424,203,28.86,11.96,1.71,45.76,0,7.87,3.84,25.87,12.39,1670,484,196,28,770,0,129,63,203,435,28.98,11.74,1.68,46.11,0,7.72,3.77,12.16,26.05,31,13,0,41.94,0,2054,2001,1115,136,146,90,77,437,97.42,54.28,6.62,7.11,4.38,3.75,21.28
"06037207102","Census Tract 2071.02, Los Angeles County, California","ACSSF","ca","140","00","0004792",,,,,"06","037",,,"207102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207102","Census Tract 2071.02",,,,1388,911,794,117,218,0,0,146,0,113,65.63,57.2,8.43,15.71,0,0,10.52,0,8.14,1365,181,39,7,854,0,241,43,146,302,13.26,2.86,0.51,62.56,0,17.66,3.15,10.7,22.12,1406,181,39,7,895,0,241,43,302,146,12.87,2.77,0.5,63.66,0,17.14,3.06,21.48,10.38,41,0,0,0,0,1387,1306,760,101,193,115,25,112,94.16,54.79,7.28,13.91,8.29,1.8,8.07
"06037207103","Census Tract 2071.03, Los Angeles County, California","ACSSF","ca","140","00","0004793",,,,,"06","037",,,"207103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207103","Census Tract 2071.03",,,,1027,723,636,87,63,6,7,169,11,48,70.4,61.93,8.47,6.13,0.58,0.68,16.46,1.07,4.67,883,121,43,5,642,0,36,36,78,109,13.7,4.87,0.57,72.71,0,4.08,4.08,8.83,12.34,903,128,43,5,655,0,36,36,116,78,14.17,4.76,0.55,72.54,0,3.99,3.99,12.85,8.64,20,6,0,30,0,1026,1010,626,87,41,169,39,48,98.44,61.01,8.48,4,16.47,3.8,4.68
"06037207303","Census Tract 2073.03, Los Angeles County, California","ACSSF","ca","140","00","0004794",,,,,"06","037",,,"207303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207303","Census Tract 2073.03",,,,1303,663,652,11,246,0,0,78,108,208,50.88,50.04,0.84,18.88,0,0,5.99,8.29,15.96,1690,790,402,0,274,0,91,133,618,384,46.75,23.79,0,16.21,0,5.38,7.87,36.57,22.72,1722,801,402,11,284,0,91,133,384,629,46.52,23.34,0.64,16.49,0,5.28,7.72,22.3,36.53,32,11,11,34.38,34.38,1303,1261,632,0,208,78,146,197,96.78,48.5,0,15.96,5.99,11.2,15.12
"06037207304","Census Tract 2073.04, Los Angeles County, California","ACSSF","ca","140","00","0004795",,,,,"06","037",,,"207304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207304","Census Tract 2073.04",,,,933,370,250,120,158,0,14,143,14,234,39.66,26.8,12.86,16.93,0,1.5,15.33,1.5,25.08,1642,583,404,0,158,0,297,200,302,575,35.51,24.6,0,9.62,0,18.09,12.18,18.39,35.02,1673,598,404,0,158,0,297,216,606,302,35.74,24.15,0,9.44,0,17.75,12.91,36.22,18.05,31,0,0,0,0,933,888,250,120,158,127,28,205,95.18,26.8,12.86,16.93,13.61,3,21.97
"06037207305","Census Tract 2073.05, Los Angeles County, California","ACSSF","ca","140","00","0004796",,,,,"06","037",,,"207305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207305","Census Tract 2073.05",,,,638,220,220,0,93,0,26,170,0,129,34.48,34.48,0,14.58,0,4.08,26.65,0,20.22,520,410,16,0,0,0,51,43,373,112,78.85,3.08,0,0,0,9.81,8.27,71.73,21.54,568,458,16,0,0,0,51,43,112,421,80.63,2.82,0,0,0,8.98,7.57,19.72,74.12,48,0,0,0,0,638,557,220,0,93,170,26,48,87.3,34.48,0,14.58,26.65,4.08,7.52
"06037207306","Census Tract 2073.06, Los Angeles County, California","ACSSF","ca","140","00","0004797",,,,,"06","037",,,"207306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207306","Census Tract 2073.06",,,,1243,520,499,21,174,0,0,278,0,271,41.83,40.14,1.69,14,0,0,22.37,0,21.8,1273,669,304,7,91,0,93,109,525,249,52.55,23.88,0.55,7.15,0,7.31,8.56,41.24,19.56,1422,769,304,7,125,0,108,109,282,607,54.08,21.38,0.49,8.79,0,7.59,7.67,19.83,42.69,149,14,0,9.4,0,1242,1039,415,0,84,246,38,256,83.66,33.41,0,6.76,19.81,3.06,20.61
"06037207307","Census Tract 2073.07, Los Angeles County, California","ACSSF","ca","140","00","0004798",,,,,"06","037",,,"207307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207307","Census Tract 2073.07",,,,640,276,276,0,170,0,0,114,17,63,43.12,43.12,0,26.56,0,0,17.81,2.66,9.84,1161,319,528,45,59,64,77,69,245,198,27.48,45.48,3.88,5.08,5.51,6.63,5.94,21.1,17.05,1161,319,528,45,59,64,77,69,198,245,27.48,45.48,3.88,5.08,5.51,6.63,5.94,17.05,21.1,0,0,0,,,640,640,276,0,170,114,17,63,100,43.12,0,26.56,17.81,2.66,9.84
"06037207308","Census Tract 2073.08, Los Angeles County, California","ACSSF","ca","140","00","0004799",,,,,"06","037",,,"207308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207308","Census Tract 2073.08",,,,987,696,658,38,108,0,12,63,42,66,70.52,66.67,3.85,10.94,0,1.22,6.38,4.26,6.69,802,468,121,0,142,0,12,59,455,70,58.35,15.09,0,17.71,0,1.5,7.36,56.73,8.73,802,468,121,0,142,0,12,59,70,455,58.35,15.09,0,17.71,0,1.5,7.36,8.73,56.73,0,0,0,,,987,987,658,38,108,63,54,66,100,66.67,3.85,10.94,6.38,5.47,6.69
"06037207400","Census Tract 2074, Los Angeles County, California","ACSSF","ca","140","00","0004800",,,,,"06","037",,,"207400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207400","Census Tract 2074",,,,878,552,503,49,47,0,0,136,5,138,62.87,57.29,5.58,5.35,0,0,15.49,0.57,15.72,734,171,131,10,313,0,94,15,136,144,23.3,17.85,1.36,42.64,0,12.81,2.04,18.53,19.62,734,171,131,10,313,0,94,15,144,136,23.3,17.85,1.36,42.64,0,12.81,2.04,19.62,18.53,0,0,0,,,877,877,503,49,47,136,5,137,100,57.35,5.59,5.36,15.51,0.57,15.62
"06037207501","Census Tract 2075.01, Los Angeles County, California","ACSSF","ca","140","00","0004801",,,,,"06","037",,,"207501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207501","Census Tract 2075.01",,,,1362,744,669,75,141,0,0,222,4,251,54.63,49.12,5.51,10.35,0,0,16.3,0.29,18.43,1073,367,144,0,208,0,207,147,356,307,34.2,13.42,0,19.38,0,19.29,13.7,33.18,28.61,1241,431,155,0,293,0,207,155,307,420,34.73,12.49,0,23.61,0,16.68,12.49,24.74,33.84,168,95,58,56.55,34.52,1362,1219,557,68,101,208,44,241,89.5,40.9,4.99,7.42,15.27,3.23,17.69
"06037207502","Census Tract 2075.02, Los Angeles County, California","ACSSF","ca","140","00","0004802",,,,,"06","037",,,"207502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207502","Census Tract 2075.02",,,,1315,522,425,97,131,6,0,315,0,341,39.7,32.32,7.38,9.96,0.46,0,23.95,0,25.93,2385,552,139,0,1442,0,95,157,517,166,23.14,5.83,0,60.46,0,3.98,6.58,21.68,6.96,2385,552,139,0,1442,0,95,157,166,517,23.14,5.83,0,60.46,0,3.98,6.58,6.96,21.68,0,0,0,,,1315,1315,425,97,131,315,6,341,100,32.32,7.38,9.96,23.95,0.46,25.93
"06037207711","Census Tract 2077.11, Los Angeles County, California","ACSSF","ca","140","00","0004803",,,,,"06","037",,,"207711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207711","Census Tract 2077.11",,,,1443,663,629,34,80,0,0,246,0,454,45.95,43.59,2.36,5.54,0,0,17.05,0,31.46,1101,673,93,0,302,0,33,0,634,53,61.13,8.45,0,27.43,0,3,0,57.58,4.81,1337,776,93,0,417,0,33,18,81,727,58.04,6.96,0,31.19,0,2.47,1.35,6.06,54.38,236,147,29,62.29,12.29,1430,1173,481,0,67,230,0,395,82.03,33.64,0,4.69,16.08,0,27.62
"06037207712","Census Tract 2077.12, Los Angeles County, California","ACSSF","ca","140","00","0004804",,,,,"06","037",,,"207712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207712","Census Tract 2077.12",,,,2440,975,878,97,247,0,0,441,35,742,39.96,35.98,3.98,10.12,0,0,18.07,1.43,30.41,2441,722,407,0,1063,0,92,157,597,286,29.58,16.67,0,43.55,0,3.77,6.43,24.46,11.72,2730,798,407,0,1196,0,172,157,366,673,29.23,14.91,0,43.81,0,6.3,5.75,13.41,24.65,289,229,110,79.24,38.06,2440,2175,774,97,200,441,70,593,89.14,31.72,3.98,8.2,18.07,2.87,24.3
"06037207901","Census Tract 2079.01, Los Angeles County, California","ACSSF","ca","140","00","0004805",,,,,"06","037",,,"207901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207901","Census Tract 2079.01",,,,1751,933,670,263,126,0,0,140,0,552,53.28,38.26,15.02,7.2,0,0,8,0,31.52,1703,560,205,83,597,0,147,111,402,339,32.88,12.04,4.87,35.06,0,8.63,6.52,23.61,19.91,1793,624,205,83,623,0,147,111,339,466,34.8,11.43,4.63,34.75,0,8.2,6.19,18.91,25.99,90,0,0,0,0,1751,1642,603,263,75,114,51,536,93.77,34.44,15.02,4.28,6.51,2.91,30.61
"06037207902","Census Tract 2079.02, Los Angeles County, California","ACSSF","ca","140","00","0004806",,,,,"06","037",,,"207902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037207902","Census Tract 2079.02",,,,4619,2222,2093,129,290,0,30,587,247,1243,48.11,45.31,2.79,6.28,0,0.65,12.71,5.35,26.91,3585,1424,290,32,1153,0,150,536,1033,794,39.72,8.09,0.89,32.16,0,4.18,14.95,28.81,22.15,3928,1444,290,32,1410,0,193,559,837,1053,36.76,7.38,0.81,35.9,0,4.91,14.23,21.31,26.81,343,195,116,56.85,33.82,4618,4120,1796,87,246,564,264,1163,89.22,38.89,1.88,5.33,12.21,5.72,25.18
"06037208001","Census Tract 2080.01, Los Angeles County, California","ACSSF","ca","140","00","0004807",,,,,"06","037",,,"208001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208001","Census Tract 2080.01",,,,1625,1071,886,185,271,0,0,170,0,113,65.91,54.52,11.38,16.68,0,0,10.46,0,6.95,1117,317,97,17,338,0,288,60,230,392,28.38,8.68,1.52,30.26,0,25.78,5.37,20.59,35.09,1132,332,97,17,338,0,288,60,392,245,29.33,8.57,1.5,29.86,0,25.44,5.3,34.63,21.64,15,0,0,0,0,1625,1610,871,185,227,170,44,113,99.08,53.6,11.38,13.97,10.46,2.71,6.95
"06037208002","Census Tract 2080.02, Los Angeles County, California","ACSSF","ca","140","00","0004808",,,,,"06","037",,,"208002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208002","Census Tract 2080.02",,,,2009,1587,1439,148,183,0,0,102,10,127,78.99,71.63,7.37,9.11,0,0,5.08,0.5,6.32,1115,263,60,0,46,0,721,25,167,824,23.59,5.38,0,4.13,0,64.66,2.24,14.98,73.9,1262,302,60,0,74,0,782,44,915,195,23.93,4.75,0,5.86,0,61.97,3.49,72.5,15.45,147,97,53,65.99,36.05,2009,1747,1337,148,130,102,0,30,86.96,66.55,7.37,6.47,5.08,0,1.49
"06037208301","Census Tract 2083.01, Los Angeles County, California","ACSSF","ca","140","00","0004809",,,,,"06","037",,,"208301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208301","Census Tract 2083.01",,,,1073,502,369,133,452,0,16,58,0,45,46.78,34.39,12.4,42.12,0,1.49,5.41,0,4.19,540,149,22,15,27,0,297,30,53,425,27.59,4.07,2.78,5,0,55,5.56,9.81,78.7,575,149,22,15,27,0,332,30,460,53,25.91,3.83,2.61,4.7,0,57.74,5.22,80,9.22,35,0,0,0,0,1073,1007,334,133,421,58,16,45,93.85,31.13,12.4,39.24,5.41,1.49,4.19
"06037208302","Census Tract 2083.02, Los Angeles County, California","ACSSF","ca","140","00","0004810",,,,,"06","037",,,"208302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208302","Census Tract 2083.02",,,,2362,1419,1212,207,577,0,31,89,43,203,60.08,51.31,8.76,24.43,0,1.31,3.77,1.82,8.59,1533,407,325,42,170,0,531,58,169,897,26.55,21.2,2.74,11.09,0,34.64,3.78,11.02,58.51,1787,502,325,53,286,0,563,58,948,256,28.09,18.19,2.97,16,0,31.51,3.25,53.05,14.33,254,189,115,74.41,45.28,2325,2044,1044,195,550,89,74,92,87.91,44.9,8.39,23.66,3.83,3.18,3.96
"06037208401","Census Tract 2084.01, Los Angeles County, California","ACSSF","ca","140","00","0004811",,,,,"06","037",,,"208401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208401","Census Tract 2084.01",,,,2299,1200,950,250,960,0,20,28,0,91,52.2,41.32,10.87,41.76,0,0.87,1.22,0,3.96,1406,138,31,28,580,8,589,32,68,731,9.82,2.2,1.99,41.25,0.57,41.89,2.28,4.84,51.99,1437,142,31,28,588,8,608,32,750,72,9.88,2.16,1.95,40.92,0.56,42.31,2.23,52.19,5.01,31,27,27,87.1,87.1,2299,2284,946,250,951,28,29,80,99.35,41.15,10.87,41.37,1.22,1.26,3.48
"06037208402","Census Tract 2084.02, Los Angeles County, California","ACSSF","ca","140","00","0004812",,,,,"06","037",,,"208402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208402","Census Tract 2084.02",,,,1334,897,765,132,206,14,0,37,6,174,67.24,57.35,9.9,15.44,1.05,0,2.77,0.45,13.04,713,223,42,9,160,0,204,75,109,369,31.28,5.89,1.26,22.44,0,28.61,10.52,15.29,51.75,840,251,42,9,180,0,263,95,465,120,29.88,5,1.07,21.43,0,31.31,11.31,55.36,14.29,127,54,0,42.52,0,1334,987,537,98,190,26,25,111,73.99,40.25,7.35,14.24,1.95,1.87,8.32
"06037208501","Census Tract 2085.01, Los Angeles County, California","ACSSF","ca","140","00","0004813",,,,,"06","037",,,"208501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208501","Census Tract 2085.01",,,,1388,973,898,75,192,0,7,92,31,93,70.1,64.7,5.4,13.83,0,0.5,6.63,2.23,6.7,747,200,15,0,296,0,211,25,120,298,26.77,2.01,0,39.63,0,28.25,3.35,16.06,39.89,850,257,15,0,336,0,217,25,361,120,30.24,1.76,0,39.53,0,25.53,2.94,42.47,14.12,103,40,28,38.83,27.18,1386,1205,736,56,167,92,61,93,86.94,53.1,4.04,12.05,6.64,4.4,6.71
"06037208502","Census Tract 2085.02, Los Angeles County, California","ACSSF","ca","140","00","0004814",,,,,"06","037",,,"208502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208502","Census Tract 2085.02",,,,1982,1178,890,288,484,2,8,149,28,133,59.43,44.9,14.53,24.42,0.1,0.4,7.52,1.41,6.71,1464,385,85,30,310,0,584,70,166,845,26.3,5.81,2.05,21.17,0,39.89,4.78,11.34,57.72,1464,385,85,30,310,0,584,70,845,166,26.3,5.81,2.05,21.17,0,39.89,4.78,57.72,11.34,0,0,0,,,1966,1966,888,288,484,140,38,128,100,45.17,14.65,24.62,7.12,1.93,6.51
"06037208610","Census Tract 2086.10, Los Angeles County, California","ACSSF","ca","140","00","0004815",,,,,"06","037",,,"208610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208610","Census Tract 2086.10",,,,2236,1642,1301,341,458,0,0,21,0,115,73.43,58.18,15.25,20.48,0,0,0.94,0,5.14,1385,277,25,6,511,9,412,145,136,656,20,1.81,0.43,36.9,0.65,29.75,10.47,9.82,47.36,1515,299,25,6,594,18,428,145,672,158,19.74,1.65,0.4,39.21,1.19,28.25,9.57,44.36,10.43,130,41,25,31.54,19.23,2226,2045,1194,341,390,21,0,99,91.87,53.64,15.32,17.52,0.94,0,4.45
"06037208620","Census Tract 2086.20, Los Angeles County, California","ACSSF","ca","140","00","0004816",,,,,"06","037",,,"208620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208620","Census Tract 2086.20",,,,2109,1489,1280,209,269,31,17,75,33,195,70.6,60.69,9.91,12.75,1.47,0.81,3.56,1.56,9.25,1329,334,167,18,400,32,283,95,233,458,25.13,12.57,1.35,30.1,2.41,21.29,7.15,17.53,34.46,1536,363,184,52,473,32,315,117,490,262,23.63,11.98,3.39,30.79,2.08,20.51,7.62,31.9,17.06,207,51,32,24.64,15.46,2100,1812,1098,145,249,33,92,195,86.29,52.29,6.9,11.86,1.57,4.38,9.29
"06037208710","Census Tract 2087.10, Los Angeles County, California","ACSSF","ca","140","00","0004817",,,,,"06","037",,,"208710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208710","Census Tract 2087.10",,,,2897,1747,1603,144,720,0,0,211,1,218,60.3,55.33,4.97,24.85,0,0,7.28,0.03,7.53,1829,210,136,34,942,0,429,78,150,513,11.48,7.44,1.86,51.5,0,23.46,4.26,8.2,28.05,2072,287,146,34,1054,0,448,103,549,220,13.85,7.05,1.64,50.87,0,21.62,4.97,26.5,10.62,243,99,15,40.74,6.17,2893,2552,1387,127,640,209,17,172,88.21,47.94,4.39,22.12,7.22,0.59,5.95
"06037208720","Census Tract 2087.20, Los Angeles County, California","ACSSF","ca","140","00","0004818",,,,,"06","037",,,"208720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208720","Census Tract 2087.20",,,,1928,924,598,326,686,9,24,107,24,154,47.93,31.02,16.91,35.58,0.47,1.24,5.55,1.24,7.99,1470,770,139,22,124,0,327,88,291,916,52.38,9.46,1.5,8.44,0,22.24,5.99,19.8,62.31,1499,799,139,22,124,0,327,88,933,303,53.3,9.27,1.47,8.27,0,21.81,5.87,62.24,20.21,29,17,17,58.62,58.62,1928,1910,586,326,675,107,68,148,99.07,30.39,16.91,35.01,5.55,3.53,7.68
"06037208801","Census Tract 2088.01, Los Angeles County, California","ACSSF","ca","140","00","0004819",,,,,"06","037",,,"208801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208801","Census Tract 2088.01",,,,1568,797,724,73,425,0,66,138,0,142,50.83,46.17,4.66,27.1,0,4.21,8.8,0,9.06,1351,366,202,21,359,0,328,75,199,533,27.09,14.95,1.55,26.57,0,24.28,5.55,14.73,39.45,1369,366,202,21,359,0,328,93,533,199,26.73,14.76,1.53,26.22,0,23.96,6.79,38.93,14.54,18,18,0,100,0,1568,1535,691,73,425,138,66,142,97.9,44.07,4.66,27.1,8.8,4.21,9.06
"06037208802","Census Tract 2088.02, Los Angeles County, California","ACSSF","ca","140","00","0004820",,,,,"06","037",,,"208802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208802","Census Tract 2088.02",,,,1559,952,792,160,306,0,20,129,0,152,61.06,50.8,10.26,19.63,0,1.28,8.27,0,9.75,1486,504,175,4,386,0,306,111,257,627,33.92,11.78,0.27,25.98,0,20.59,7.47,17.29,42.19,1495,513,175,4,386,0,306,111,627,266,34.31,11.71,0.27,25.82,0,20.47,7.42,41.94,17.79,9,9,0,100,0,1548,1539,775,160,283,129,40,152,99.42,50.06,10.34,18.28,8.33,2.58,9.82
"06037208902","Census Tract 2089.02, Los Angeles County, California","ACSSF","ca","140","00","0004821",,,,,"06","037",,,"208902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208902","Census Tract 2089.02",,,,1331,437,261,176,697,0,49,114,4,30,32.83,19.61,13.22,52.37,0,3.68,8.56,0.3,2.25,688,219,89,11,43,0,294,32,17,539,31.83,12.94,1.6,6.25,0,42.73,4.65,2.47,78.34,688,219,89,11,43,0,294,32,539,17,31.83,12.94,1.6,6.25,0,42.73,4.65,78.34,2.47,0,0,0,,,1331,1331,261,176,697,114,53,30,100,19.61,13.22,52.37,8.56,3.98,2.25
"06037208903","Census Tract 2089.03, Los Angeles County, California","ACSSF","ca","140","00","0004822",,,,,"06","037",,,"208903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208903","Census Tract 2089.03",,,,1838,574,425,149,1115,0,53,96,0,0,31.23,23.12,8.11,60.66,0,2.88,5.22,0,0,1078,382,168,24,41,0,435,28,49,820,35.44,15.58,2.23,3.8,0,40.35,2.6,4.55,76.07,1090,394,168,24,41,0,435,28,820,61,36.15,15.41,2.2,3.76,0,39.91,2.57,75.23,5.6,12,0,0,0,0,1837,1814,401,149,1099,96,69,0,98.75,21.83,8.11,59.83,5.23,3.76,0
"06037208904","Census Tract 2089.04, Los Angeles County, California","ACSSF","ca","140","00","0004823",,,,,"06","037",,,"208904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208904","Census Tract 2089.04",,,,1803,574,429,145,836,0,99,148,41,105,31.84,23.79,8.04,46.37,0,5.49,8.21,2.27,5.82,1355,260,51,17,367,0,598,62,38,907,19.19,3.76,1.25,27.08,0,44.13,4.58,2.8,66.94,1373,260,51,17,367,0,616,62,925,38,18.94,3.71,1.24,26.73,0,44.87,4.52,67.37,2.77,18,9,9,50,50,1803,1803,429,145,836,148,140,105,100,23.79,8.04,46.37,8.21,7.76,5.82
