geoid,population,heat_days,heat_perc,FIPS,FIPS_2,nation,state,county,countysubdivision,censustract,place,congressionaldistrict116th,statelegislativedistrictuppercha,statelegislativedistrictlowercha,metropolitanstatisticalareamicro,combinedstatisticalarea,tot_housing,housing_occupied,housing_vacant,tot_pop,tot_white,tot_bla,tot_native,tot_asian,tot_haw,tot_other,tot_twomore,_merge2
,,,,06037236102,,0,6,37,,236102,,,,,,,1637,1559,78,3141,164,2269,28,96,2,314,268,Using only (2)
,,,,06037236205,,0,6,37,,236205,,,,,,,1349,1276,73,3403,220,1584,77,15,1,1151,355,Using only (2)
,,,,06037236206,,0,6,37,,236206,,,,,,,1142,1069,73,2571,207,1146,37,61,1,870,249,Using only (2)
,,,,06037240301,,0,6,37,,240301,,,,,,,886,839,47,2831,159,736,39,15,1,1512,369,Using only (2)
,,,,06037240302,,0,6,37,,240302,,,,,,,839,799,40,3114,253,655,101,14,11,1727,353,Using only (2)
,,,,06037240901,,0,6,37,,240901,,,,,,,621,602,19,2697,238,493,42,4,2,1490,428,Using only (2)
,,,,06037240902,,0,6,37,,240902,,,,,,,808,778,30,3304,261,631,79,12,0,1915,406,Using only (2)
,,,,06037242201,,0,6,37,,242201,,,,,,,840,824,16,3696,387,428,95,21,0,2311,454,Using only (2)
,,,,06037242202,,0,6,37,,242202,,,,,,,919,893,26,3387,260,1209,57,12,4,1496,349,Using only (2)
,,,,06037243001,,0,6,37,,243001,,,,,,,714,695,19,3304,286,526,61,17,2,1859,553,Using only (2)
,,,,06037243002,,0,6,37,,243002,,,,,,,766,745,21,3527,315,358,99,30,2,2043,680,Using only (2)
,,,,06037261103,,0,6,37,,261103,,,,,,,833,755,78,1880,1543,43,4,86,1,31,172,Using only (2)
,,,,06037261104,,0,6,37,,261104,,,,,,,782,671,111,1638,1275,42,7,128,0,50,136,Using only (2)
,,,,06037264303,,0,6,37,,264303,,,,,,,1693,1556,137,2733,2067,39,2,284,0,49,292,Using only (2)
,,,,06037264304,,0,6,37,,264304,,,,,,,1701,1578,123,2616,1877,71,5,314,1,82,266,Using only (2)
,,,,06037264305,,0,6,37,,264305,,,,,,,1998,1846,152,3712,2974,37,1,325,0,53,322,Using only (2)
,,,,06037264306,,0,6,37,,264306,,,,,,,1223,1151,72,2228,1600,70,6,239,4,70,239,Using only (2)
,,,,06037265203,,0,6,37,,265203,,,,,,,1373,1186,187,2228,1589,26,2,413,0,38,160,Using only (2)
,,,,06037265204,,0,6,37,,265204,,,,,,,956,656,300,1182,587,60,3,378,2,47,105,Using only (2)
,,,,06037265301,,0,6,37,,265301,,,,,,,130,48,82,13527,4834,929,100,5921,38,1481,224,Using only (2)
,,,,06037265306,,0,6,37,,265306,,,,,,,670,570,100,2081,998,99,5,601,10,155,213,Using only (2)
,,,,06037265307,,0,6,37,,265307,,,,,,,686,456,230,3190,1268,189,11,1395,4,202,121,Using only (2)
,,,,06037265521,,0,6,37,,265521,,,,,,,1302,1104,198,1948,901,47,4,737,1,94,164,Using only (2)
,,,,06037265522,,0,6,37,,265522,,,,,,,1291,1076,215,2090,1044,55,12,736,4,58,181,Using only (2)
,,,,06037265523,,0,6,37,,265523,,,,,,,962,903,59,1884,1251,24,3,346,0,42,218,Using only (2)
,,,,06037265524,,0,6,37,,265524,,,,,,,1503,1377,126,2751,1816,93,5,503,4,71,259,Using only (2)
,,,,06037265701,,0,6,37,,265701,,,,,,,1056,971,85,2047,1529,40,7,207,2,72,190,Using only (2)
,,,,06037265702,,0,6,37,,265702,,,,,,,1780,1552,228,2879,2293,50,5,219,1,75,236,Using only (2)
,,,,06037267101,,0,6,37,,267101,,,,,,,1476,1417,59,3142,2137,70,6,530,3,66,330,Using only (2)
,,,,06037267102,,0,6,37,,267102,,,,,,,1555,1469,86,3163,2226,66,9,416,6,66,374,Using only (2)
,,,,06037267201,,0,6,37,,267201,,,,,,,1445,1353,92,2865,1752,88,9,616,4,99,297,Using only (2)
,,,,06037267202,,0,6,37,,267202,,,,,,,1717,1607,110,3470,2220,63,4,684,3,90,406,Using only (2)
,,,,06037267405,,0,6,37,,267405,,,,,,,1636,1554,82,2838,1856,79,24,441,5,149,284,Using only (2)
,,,,06037267406,,0,6,37,,267406,,,,,,,1190,1115,75,2180,1383,59,20,301,3,150,264,Using only (2)
,,,,06037267503,,0,6,37,,267503,,,,,,,1093,1032,61,2112,1020,48,23,414,7,367,233,Using only (2)
,,,,06037267504,,0,6,37,,267504,,,,,,,1838,1689,149,3482,1591,70,68,715,4,606,428,Using only (2)
,,,,06037269908,,0,6,37,,269908,,,,,,,1176,1131,45,1861,882,145,22,374,0,187,251,Using only (2)
,,,,06037269909,,0,6,37,,269909,,,,,,,1188,1133,55,2243,1007,203,20,437,3,321,252,Using only (2)
,,,,06037270101,,0,6,37,,270101,,,,,,,1200,1144,56,2002,980,171,6,392,3,227,223,Using only (2)
,,,,06037270102,,0,6,37,,270102,,,,,,,1289,1219,70,2186,1029,166,18,515,2,172,284,Using only (2)
,,,,06037271703,,0,6,37,,271703,,,,,,,1547,1506,41,3191,1671,126,12,698,7,290,387,Using only (2)
,,,,06037271704,,0,6,37,,271704,,,,,,,1424,1339,85,2878,1495,130,10,700,1,179,363,Using only (2)
,,,,06037271803,,0,6,37,,271803,,,,,,,1629,1535,94,3039,1310,219,24,693,6,435,352,Using only (2)
,,,,06037271804,,0,6,37,,271804,,,,,,,1171,1082,89,2565,1190,116,15,567,6,340,331,Using only (2)
,,,,06037273403,,0,6,37,,273403,,,,,,,1191,870,321,1564,1133,119,10,67,8,85,142,Using only (2)
,,,,06037273404,,0,6,37,,273404,,,,,,,1250,1031,219,1558,1183,67,6,89,15,36,162,Using only (2)
,,,,06037275101,,0,6,37,,275101,,,,,,,518,496,22,1186,597,59,17,210,9,110,184,Using only (2)
,,,,06037275312,,0,6,37,,275312,,,,,,,1204,1131,73,2201,1471,104,5,299,5,70,247,Using only (2)
,,,,06037275313,,0,6,37,,275313,,,,,,,1743,1662,81,3321,2070,124,31,526,3,138,429,Using only (2)
,,,,06037275604,,0,6,37,,275604,,,,,,,5764,5180,584,10520,5872,745,15,2335,24,305,1224,Using only (2)
,,,,06037275605,,0,6,37,,275605,,,,,,,2003,1835,168,3581,1711,603,15,586,8,200,458,Using only (2)
,,,,06037276101,,0,6,37,,276101,,,,,,,2250,2082,168,3787,1097,1091,25,970,2,224,378,Using only (2)
,,,,06037276102,,0,6,37,,276102,,,,,,,1594,1516,78,3310,854,1333,31,315,2,315,460,Using only (2)
,,,,06037276500,,0,6,37,,276500,,,,,,,784,744,40,4982,2877,370,23,642,12,276,782,Using only (2)
,,,,06037276605,,0,6,37,,276605,,,,,,,1256,1194,62,2093,1307,126,3,249,3,106,299,Using only (2)
,,,,06037276606,,0,6,37,,276606,,,,,,,2022,1952,70,3353,2176,173,17,390,9,143,445,Using only (2)
,,,,06037276607,,0,6,37,,276607,,,,,,,1607,1417,190,2974,1612,222,13,517,13,133,464,Using only (2)
,,,,06037276608,,0,6,37,,276608,,,,,,,1181,1115,66,2106,1212,151,9,299,3,105,327,Using only (2)
,,,,06037292001,,0,6,37,,292001,,,,,,,1456,1403,53,4791,641,606,100,674,26,2175,569,Using only (2)
,,,,06037292002,,0,6,37,,292002,,,,,,,539,521,18,1688,469,71,18,407,25,396,302,Using only (2)
,,,,06037293203,,0,6,37,,293203,,,,,,,1233,1193,40,3337,687,169,66,968,9,1047,391,Using only (2)
,,,,06037293204,,0,6,37,,293204,,,,,,,1052,1020,32,3119,596,169,38,848,35,983,450,Using only (2)
,,,,06037293205,,0,6,37,,293205,,,,,,,1344,1251,93,3873,565,395,47,765,32,1659,410,Using only (2)
,,,,06037293206,,0,6,37,,293206,,,,,,,931,912,19,3330,447,248,56,683,43,1449,404,Using only (2)
,,,,06037297001,,0,6,37,,297001,,,,,,,706,672,34,1662,1126,42,14,98,4,108,270,Using only (2)
,,,,06037297002,,0,6,37,,297002,,,,,,,1693,1618,75,3657,2080,180,36,199,13,572,577,Using only (2)
,,,,06037297501,,0,6,37,,297501,,,,,,,1041,1002,39,2483,1738,42,28,133,6,146,390,Using only (2)
,,,,06037297502,,0,6,37,,297502,,,,,,,1180,1120,60,2508,1255,137,54,153,9,457,443,Using only (2)
,,,,06037300503,,0,6,37,,300503,,,,,,,2302,2201,101,5321,3000,77,22,1260,5,372,585,Using only (2)
,,,,06037300601,,0,6,37,,300601,,,,,,,2040,1963,77,5346,2696,45,51,1796,7,311,440,Using only (2)
,,,,06037300602,,0,6,37,,300602,,,,,,,1464,1406,58,3580,2520,45,15,446,1,152,401,Using only (2)
,,,,06037301901,,0,6,37,,301901,,,,,,,2157,2068,89,4857,3392,124,21,665,0,288,367,Using only (2)
,,,,06037301902,,0,6,37,,301902,,,,,,,1248,1172,76,3140,2082,49,20,412,0,278,299,Using only (2)
,,,,06037310704,,0,6,37,,310704,,,,,,,2499,2394,105,4989,3223,254,36,593,6,376,501,Using only (2)
,,,,06037310705,,0,6,37,,310705,,,,,,,1427,1341,86,2387,1627,115,12,286,2,143,202,Using only (2)
,,,,06037311601,,0,6,37,,311601,,,,,,,1301,1133,168,2532,1737,106,11,208,0,181,289,Using only (2)
,,,,06037311602,,0,6,37,,311602,,,,,,,3158,2856,302,5254,3304,296,36,684,12,297,625,Using only (2)
,,,,06037320101,,0,6,37,,320101,,,,,,,939,924,15,3632,716,48,89,84,4,1803,888,Using only (2)
,,,,06037320102,,0,6,37,,320102,,,,,,,906,867,39,3573,555,32,102,58,0,1886,940,Using only (2)
,,,,06037400208,,0,6,37,,400208,,,,,,,542,538,4,1559,969,24,16,211,1,86,252,Using only (2)
,,,,06037400209,,0,6,37,,400209,,,,,,,1690,1651,39,4775,2856,150,23,766,3,325,652,Using only (2)
,,,,06037400605,,0,6,37,,400605,,,,,,,2646,2491,155,7161,2210,236,64,2640,15,968,1028,Using only (2)
,,,,06037400801,,0,6,37,,400801,,,,,,,2135,2069,66,7039,3739,174,92,1195,16,712,1111,Using only (2)
,,,,06037401705,,0,6,37,,401705,,,,,,,1089,1052,37,3112,1752,115,22,322,3,342,556,Using only (2)
,,,,06037401706,,0,6,37,,401706,,,,,,,1726,1688,38,4522,1598,463,106,578,10,1027,740,Using only (2)
,,,,06037401707,,0,6,37,,401707,,,,,,,2933,2818,115,8320,2740,631,192,1093,11,2202,1451,Using only (2)
,,,,06037401801,,0,6,37,,401801,,,,,,,1600,1545,55,4000,2173,201,33,611,15,313,654,Using only (2)
,,,,06037401802,,0,6,37,,401802,,,,,,,1454,1404,50,3967,2139,139,36,620,4,261,768,Using only (2)
,,,,06037401901,,0,6,37,,401901,,,,,,,186,149,37,5428,2686,388,26,975,23,546,784,Using only (2)
,,,,06037402404,,0,6,37,,402404,,,,,,,23,15,8,2303,843,149,4,519,1,252,535,Using only (2)
,,,,06037402503,,0,6,37,,402503,,,,,,,987,959,28,3984,530,151,104,434,10,2147,608,Using only (2)
,,,,06037402504,,0,6,37,,402504,,,,,,,858,825,33,2902,409,81,77,397,0,1306,632,Using only (2)
,,,,06037402601,,0,6,37,,402601,,,,,,,992,967,25,3545,709,185,90,200,2,1585,774,Using only (2)
,,,,06037402602,,0,6,37,,402602,,,,,,,1584,1528,56,4079,1260,161,111,321,8,1372,846,Using only (2)
,,,,06037403326,,0,6,37,,403326,,,,,,,805,787,18,2606,459,50,26,1386,0,376,309,Using only (2)
,,,,06037403327,,0,6,37,,403327,,,,,,,921,903,18,2813,811,114,50,961,7,413,457,Using only (2)
,,,,06037403328,,0,6,37,,403328,,,,,,,1956,1895,61,5936,1139,122,28,3474,15,525,633,Using only (2)
,,,,06037403409,,0,6,37,,403409,,,,,,,1357,1311,46,4210,674,87,15,2548,2,437,447,Using only (2)
,,,,06037403601,,0,6,37,,403601,,,,,,,2357,2275,82,7102,2552,211,99,1134,16,1528,1562,Using only (2)
,,,,06037404203,,0,6,37,,404203,,,,,,,894,842,52,3899,1402,166,77,395,10,1028,821,Using only (2)
,,,,06037404600,,0,6,37,,404600,,,,,,,424,412,12,1472,370,31,80,52,5,571,363,Using only (2)
,,,,06037404804,,0,6,37,,404804,,,,,,,1113,1095,18,4404,788,47,54,1016,4,1712,783,Using only (2)
,,,,06037404805,,0,6,37,,404805,,,,,,,736,725,11,2706,415,20,72,648,0,1008,543,Using only (2)
,,,,06037404806,,0,6,37,,404806,,,,,,,1499,1470,29,5937,1034,117,108,1055,4,2697,922,Using only (2)
,,,,06037406103,,0,6,37,,406103,,,,,,,3030,2933,97,8353,2597,318,173,1062,13,2313,1877,Using only (2)
,,,,06037406201,,0,6,37,,406201,,,,,,,1395,1357,38,3731,798,201,86,637,16,1193,800,Using only (2)
,,,,06037406413,,0,6,37,,406413,,,,,,,2176,2123,53,7129,1721,214,172,1680,14,1728,1600,Using only (2)
,,,,06037406801,,0,6,37,,406801,,,,,,,1397,1369,28,4993,1011,128,64,1469,12,1435,874,Using only (2)
,,,,06037406903,,0,6,37,,406903,,,,,,,2189,2156,33,7777,1240,202,197,1453,22,3052,1611,Using only (2)
,,,,06037407201,,0,6,37,,407201,,,,,,,841,830,11,3251,608,30,87,316,1,1538,671,Using only (2)
,,,,06037407202,,0,6,37,,407202,,,,,,,821,804,17,3612,590,32,99,320,3,1820,748,Using only (2)
,,,,06037407901,,0,6,37,,407901,,,,,,,1025,1016,9,4339,744,74,55,857,18,1646,945,Using only (2)
,,,,06037407902,,0,6,37,,407902,,,,,,,565,563,2,1922,227,65,21,860,1,447,301,Using only (2)
,,,,06037408213,,0,6,37,,408213,,,,,,,1865,1822,43,5875,613,53,51,3498,12,1088,560,Using only (2)
,,,,06037408707,,0,6,37,,408707,,,,,,,2258,2143,115,6542,780,115,15,4837,6,299,490,Using only (2)
,,,,06037408725,,0,6,37,,408725,,,,,,,1911,1839,72,5940,670,94,51,3618,7,948,552,Using only (2)
,,,,06037408900,,0,6,37,,408900,,,,,,,2520,2451,69,5821,3498,125,76,457,3,683,979,Using only (2)
,,,,06037409000,,0,6,37,,409000,,,,,,,2145,2085,60,7033,1642,391,159,714,17,2785,1325,Using only (2)
,,,,06037409100,,0,6,37,,409100,,,,,,,1409,1366,43,5239,888,32,118,1233,1,1955,1012,Using only (2)
,,,,06037430004,,0,6,37,,430004,,,,,,,1405,1274,131,3692,1279,264,84,803,1,750,511,Using only (2)
,,,,06037430005,,0,6,37,,430005,,,,,,,1327,1265,62,3835,1098,232,39,1075,0,783,608,Using only (2)
,,,,06037430200,,0,6,37,,430200,,,,,,,487,426,61,1264,663,17,16,367,0,72,129,Using only (2)
,,,,06037431003,,0,6,37,,431003,,,,,,,1616,1529,87,3831,1564,229,70,594,5,724,645,Using only (2)
,,,,06037431004,,0,6,37,,431004,,,,,,,1413,1344,69,3414,1330,143,40,376,14,807,704,Using only (2)
,,,,06037431701,,0,6,37,,431701,,,,,,,2387,2231,156,6763,971,64,15,5153,1,197,362,Using only (2)
,,,,06037432001,,0,6,37,,432001,,,,,,,747,730,17,2627,479,18,13,1745,3,170,199,Using only (2)
,,,,06037432002,,0,6,37,,432002,,,,,,,1828,1754,74,5358,1001,50,36,3406,4,431,430,Using only (2)
,,,,06037432501,,0,6,37,,432501,,,,,,,1414,1365,49,4746,780,70,77,1960,2,1276,581,Using only (2)
,,,,06037432502,,0,6,37,,432502,,,,,,,942,915,27,3431,562,15,69,1137,1,1006,641,Using only (2)
,,,,06037433103,,0,6,37,,433103,,,,,,,1844,1798,46,6692,524,18,162,2954,2,2255,777,Using only (2)
,,,,06037433505,,0,6,37,,433505,,,,,,,1118,1093,25,4486,538,16,65,1489,0,1699,679,Using only (2)
,,,,06037433506,,0,6,37,,433506,,,,,,,1088,1051,37,3971,403,11,116,493,0,2312,636,Using only (2)
,,,,06037433803,,0,6,37,,433803,,,,,,,882,864,18,3037,379,24,50,845,0,1066,673,Using only (2)
,,,,06037433804,,0,6,37,,433804,,,,,,,1089,1059,30,4497,693,27,153,528,0,2128,968,Using only (2)
,,,,06037433903,,0,6,37,,433903,,,,,,,1436,1385,51,5619,858,18,156,824,0,2780,983,Using only (2)
,,,,06037434100,,0,6,37,,434100,,,,,,,1632,1587,45,6509,869,27,139,1376,0,2710,1388,Using only (2)
,,,,06037460001,,0,6,37,,460001,,,,,,,622,588,34,1609,1069,53,10,305,1,29,142,Using only (2)
,,,,06037460002,,0,6,37,,460002,,,,,,,1246,1210,36,3283,1953,145,11,662,4,159,349,Using only (2)
,,,,06037460101,,0,6,37,,460101,,,,,,,2447,2353,94,5846,3667,625,14,456,4,239,841,Using only (2)
,,,,06037460401,,0,6,37,,460401,,,,,,,387,379,8,1063,294,306,4,102,0,195,162,Using only (2)
,,,,06037460601,,0,6,37,,460601,,,,,,,1936,1858,78,5488,3148,49,11,1559,0,142,579,Using only (2)
,,,,06037461700,,0,6,37,,461700,,,,,,,709,681,28,1492,785,208,8,185,0,86,220,Using only (2)
,,,,06037463103,,0,6,37,,463103,,,,,,,2234,2088,146,6074,1822,176,60,1958,12,1073,973,Using only (2)
,,,,06037464101,,0,6,37,,464101,,,,,,,1011,937,74,2770,904,14,2,1567,0,51,232,Using only (2)
,,,,06037464102,,0,6,37,,464102,,,,,,,1458,1357,101,3989,1413,39,7,2089,4,65,372,Using only (2)
,,,,06037480601,,0,6,37,,480601,,,,,,,1897,1791,106,4241,1676,161,30,1382,0,357,635,Using only (2)
,,,,06037480602,,0,6,37,,480602,,,,,,,1783,1692,91,4183,1949,131,36,1108,3,282,674,Using only (2)
,,,,06037481203,,0,6,37,,481203,,,,,,,2106,2015,91,6375,789,66,103,3580,14,1305,518,Using only (2)
,,,,06037481403,,0,6,37,,481403,,,,,,,948,913,35,2933,251,20,38,2108,2,336,178,Using only (2)
,,,,06037481404,,0,6,37,,481404,,,,,,,1277,1224,53,3934,264,24,13,3185,0,242,206,Using only (2)
,,,,06037482403,,0,6,37,,482403,,,,,,,932,894,38,3310,205,8,21,2049,0,676,351,Using only (2)
,,,,06037482404,,0,6,37,,482404,,,,,,,1068,1036,32,2901,281,25,14,1972,7,325,277,Using only (2)
,,,,06037482801,,0,6,37,,482801,,,,,,,1382,1331,51,4193,587,42,63,1894,4,1013,590,Using only (2)
,,,,06037500203,,0,6,37,,500203,,,,,,,1328,1304,24,4188,2130,51,38,198,3,653,1115,Using only (2)
,,,,06037500204,,0,6,37,,500204,,,,,,,836,799,37,2343,1121,24,23,429,1,310,435,Using only (2)
,,,,06037501301,,0,6,37,,501301,,,,,,,1050,1021,29,3020,979,11,60,83,3,922,962,Using only (2)
,,,,06037501302,,0,6,37,,501302,,,,,,,1562,1505,57,4476,1471,31,90,193,8,1484,1199,Using only (2)
,,,,06037502303,,0,6,37,,502303,,,,,,,2209,2164,45,8396,1867,173,204,188,17,3808,2139,Using only (2)
,,,,06037502603,,0,6,37,,502603,,,,,,,881,870,11,3407,755,23,90,63,9,1414,1053,Using only (2)
,,,,06037502604,,0,6,37,,502604,,,,,,,976,967,9,3662,802,18,133,79,17,1576,1037,Using only (2)
,,,,06037503704,,0,6,37,,503704,,,,,,,1987,1940,47,4598,930,93,20,2887,0,223,445,Using only (2)
,,,,06037503705,,0,6,37,,503705,,,,,,,1215,1183,32,3222,1146,65,13,1126,3,331,538,Using only (2)
,,,,06037504200,,0,6,37,,504200,,,,,,,2688,2585,103,7528,1480,364,161,1093,25,2797,1608,Using only (2)
,,,,06037530007,,0,6,37,,530007,,,,,,,2255,2199,56,6651,1801,32,99,1065,10,1873,1771,Using only (2)
,,,,06037530603,,0,6,37,,530603,,,,,,,1302,1235,67,4440,882,62,103,238,2,2102,1051,Using only (2)
,,,,06037532607,,0,6,37,,532607,,,,,,,1547,1505,42,5694,794,62,169,34,4,3643,988,Using only (2)
,,,,06037533108,,0,6,37,,533108,,,,,,,1442,1403,39,5133,723,22,148,32,10,3117,1081,Using only (2)
,,,,06037533204,,0,6,37,,533204,,,,,,,1129,1103,26,4143,563,22,124,20,0,2345,1069,Using only (2)
,,,,06037533504,,0,6,37,,533504,,,,,,,1016,996,20,3848,498,10,112,9,1,2467,751,Using only (2)
,,,,06037536201,,0,6,37,,536201,,,,,,,932,915,17,3583,730,48,130,82,2,1589,1002,Using only (2)
,,,,06037536202,,0,6,37,,536202,,,,,,,1113,1092,21,3949,613,95,122,80,0,2080,959,Using only (2)
,,,,06037541003,,0,6,37,,541003,,,,,,,1436,1396,40,4863,679,1977,60,232,28,1454,433,Using only (2)
,,,,06037541401,,0,6,37,,541401,,,,,,,954,928,26,3848,348,822,46,28,14,2059,531,Using only (2)
,,,,06037541402,,0,6,37,,541402,,,,,,,835,810,25,3801,414,336,74,14,5,2329,629,Using only (2)
,,,,06037543203,,0,6,37,,543203,,,,,,,1204,1171,33,4873,383,934,118,14,49,2797,578,Using only (2)
,,,,06037543605,,0,6,37,,543605,,,,,,,1786,1738,48,4609,1003,455,48,1668,83,780,572,Using only (2)
,,,,06037543606,,0,6,37,,543606,,,,,,,1347,1293,54,3854,733,294,35,1457,36,793,506,Using only (2)
,,,,06037543607,,0,6,37,,543607,,,,,,,1466,1455,11,5502,636,301,46,2517,99,1159,744,Using only (2)
,,,,06037543704,,0,6,37,,543704,,,,,,,841,832,9,3284,567,93,79,803,56,1179,507,Using only (2)
,,,,06037543705,,0,6,37,,543705,,,,,,,1113,1091,22,3624,433,231,49,1243,26,1143,499,Using only (2)
,,,,06037543803,,0,6,37,,543803,,,,,,,1751,1698,53,5173,620,812,44,1912,152,1109,524,Using only (2)
,,,,06037543804,,0,6,37,,543804,,,,,,,772,758,14,4835,1042,597,39,2010,88,666,393,Using only (2)
,,,,06037550101,,0,6,37,,550101,,,,,,,1028,1021,7,3974,707,78,85,344,12,1702,1046,Using only (2)
,,,,06037550301,,0,6,37,,550301,,,,,,,1213,1145,68,4147,886,240,105,388,31,1759,738,Using only (2)
,,,,06037550501,,0,6,37,,550501,,,,,,,1133,1107,26,3604,790,137,81,270,2,1448,876,Using only (2)
,,,,06037550502,,0,6,37,,550502,,,,,,,1325,1272,53,4248,1225,68,44,413,5,1273,1220,Using only (2)
,,,,06037550801,,0,6,37,,550801,,,,,,,1506,1477,29,4684,1384,62,126,270,0,1514,1328,Using only (2)
,,,,06037550802,,0,6,37,,550802,,,,,,,780,744,36,2632,615,57,55,119,0,1130,656,Using only (2)
,,,,06037551001,,0,6,37,,551001,,,,,,,1231,1199,32,3920,1043,145,78,315,16,1223,1100,Using only (2)
,,,,06037551002,,0,6,37,,551002,,,,,,,1233,1192,41,3765,1050,71,53,329,9,1262,991,Using only (2)
,,,,06037551203,,0,6,37,,551203,,,,,,,1087,1068,19,3737,792,248,70,230,14,1686,697,Using only (2)
,,,,06037551204,,0,6,37,,551204,,,,,,,1140,1090,50,4067,1038,136,62,252,10,1719,850,Using only (2)
,,,,06037551801,,0,6,37,,551801,,,,,,,1010,981,29,3225,745,196,54,239,20,1192,779,Using only (2)
,,,,06037551802,,0,6,37,,551802,,,,,,,1479,1410,69,4373,900,385,124,323,38,1557,1046,Using only (2)
,,,,06037553201,,0,6,37,,553201,,,,,,,1001,986,15,3756,939,282,50,391,26,1320,748,Using only (2)
,,,,06037553202,,0,6,37,,553202,,,,,,,1027,1021,6,3620,817,261,77,394,0,1270,801,Using only (2)
,,,,06037554106,,0,6,37,,554106,,,,,,,1288,1249,39,4368,823,546,88,620,24,1402,865,Using only (2)
,,,,06037555105,,0,6,37,,555105,,,,,,,1829,1768,61,6245,845,799,108,1834,68,1741,850,Using only (2)
,,,,06037555106,,0,6,37,,555106,,,,,,,1090,1065,25,3696,431,414,119,762,8,1481,481,Using only (2)
,,,,06037555107,,0,6,37,,555107,,,,,,,1963,1929,34,5729,1468,459,63,2024,44,898,773,Using only (2)
,,,,06037555300,,0,6,37,,555300,,,,,,,1051,1025,26,3980,747,156,84,566,4,1445,978,Using only (2)
,,,,06037570305,,0,6,37,,570305,,,,,,,1809,1749,60,5291,687,695,158,300,65,2607,779,Using only (2)
,,,,06037570306,,0,6,37,,570306,,,,,,,905,877,28,3010,403,508,123,381,39,1177,379,Using only (2)
,,,,06037570503,,0,6,37,,570503,,,,,,,1081,1055,26,3789,621,556,75,494,40,1436,567,Using only (2)
,,,,06037570504,,0,6,37,,570504,,,,,,,1100,1072,28,3903,578,446,56,497,81,1597,648,Using only (2)
,,,,06037570703,,0,6,37,,570703,,,,,,,1136,1116,20,3473,1074,484,25,865,28,439,558,Using only (2)
,,,,06037571201,,0,6,37,,571201,,,,,,,1539,1500,39,3775,1931,227,30,417,25,482,663,Using only (2)
,,,,06037571202,,0,6,37,,571202,,,,,,,1729,1660,69,4459,1928,358,41,591,43,654,844,Using only (2)
,,,,06037571505,,0,6,37,,571505,,,,,,,1012,987,25,2969,661,379,56,600,19,802,452,Using only (2)
,,,,06037573101,,0,6,37,,573101,,,,,,,1367,1341,26,4220,637,799,90,576,65,1441,612,Using only (2)
,,,,06037573102,,0,6,37,,573102,,,,,,,1114,1086,28,3245,673,546,45,422,37,925,597,Using only (2)
,,,,06037573401,,0,6,37,,573401,,,,,,,586,564,22,1575,503,208,24,267,19,302,252,Using only (2)
,,,,06037574602,,0,6,37,,574602,,,,,,,584,556,28,1243,787,57,4,203,2,34,156,Using only (2)
,,,,06037577504,,0,6,37,,577504,,,,,,,896,767,129,1393,1083,11,12,58,1,58,170,Using only (2)
,,,,06037577604,,0,6,37,,577604,,,,,,,868,789,79,1300,983,30,2,96,6,44,139,Using only (2)
,,,,06037577605,,0,6,37,,577605,,,,,,,2311,2178,133,4799,3484,100,17,404,8,165,621,Using only (2)
,,,,06037577606,,0,6,37,,577606,,,,,,,1666,1576,90,3547,2351,129,14,240,15,246,552,Using only (2)
,,,,06037577700,,0,6,37,,577700,,,,,,,1178,1145,33,4672,432,679,75,1121,114,1543,708,Using only (2)
,,,,06037577800,,0,6,37,,577800,,,,,,,1382,1362,20,5085,1259,142,110,401,34,1914,1225,Using only (2)
,,,,06037577900,,0,6,37,,577900,,,,,,,2187,2061,126,5481,1741,991,44,1190,49,678,788,Using only (2)
,,,,06037578000,,0,6,37,,578000,,,,,,,1876,1784,92,7189,1146,1244,143,959,51,2688,958,Using only (2)
,,,,06037578100,,0,6,37,,578100,,,,,,,22,16,6,2094,1039,161,13,399,9,286,187,Using only (2)
,,,,06037599100,,0,6,37,,599100,,,,,,,296,163,133,553,305,45,7,19,7,125,45,Using only (2)
,,,,06037602201,,0,6,37,,602201,,,,,,,1833,1750,83,4552,1897,315,40,592,50,696,962,Using only (2)
,,,,06037602202,,0,6,37,,602202,,,,,,,1057,1032,25,3112,538,406,112,281,28,1115,632,Using only (2)
